method,grammar,seed,p,r,f1,time,call_time,calls,m,NT,A,l(A),S,T,tP,mP
arvada,while,dec-r2,1.0,0.681,0.810232004759072,2497.3002104759216,725.774914264679,54641.0,116372.0,28.0,62.0,2.5161290322580645,156.0,18.0,20.689533472061157,34636.0
arvada,while,dec-r2,1.0,0.8,0.888888888888889,1263.6768398284912,228.90965580940247,21879.0,98808.0,22.0,50.0,3.62,181.0,18.0,20.53697967529297,39004.0
arvada,while,dec-r2,1.0,1.0,1.0,1523.7023270130157,332.854656457901,28395.0,83384.0,20.0,42.0,2.380952380952381,100.0,18.0,29.081574201583862,42648.0
arvada,while,dec-r2,1.0,1.0,1.0,1629.276880979538,284.9050672054291,25712.0,82624.0,15.0,31.0,2.7419354838709675,85.0,18.0,21.099823236465454,43920.0
arvada,while,dec-r2,1.0,1.0,1.0,1584.025464773178,334.608558177948,30115.0,84824.0,21.0,47.0,2.234042553191489,105.0,18.0,39.131195068359375,49476.0
arvada,xml,dec-ase21-h,1.0,1.0,1.0,151.54814767837524,68.64128541946411,10108.0,28612.0,13.0,78.0,1.4102564102564104,110.0,58.0,7.774534702301025,21904.0
arvada,xml,dec-ase21-h,1.0,0.998,0.998998998998999,149.0596992969513,66.08910632133484,9786.0,28892.0,11.0,75.0,1.44,108.0,58.0,10.355248928070068,22756.0
arvada,xml,dec-ase21-h,1.0,0.998,0.998998998998999,175.60618472099304,83.73280477523804,12509.0,28396.0,17.0,87.0,1.5402298850574712,134.0,58.0,9.897693872451782,22472.0
arvada,xml,dec-ase21-h,1.0,0.998,0.998998998998999,142.85239171981812,66.16619420051575,9631.0,29744.0,17.0,86.0,1.5348837209302326,132.0,58.0,8.561412811279297,22100.0
arvada,xml,dec-ase21-h,1.0,1.0,1.0,151.79102754592896,75.37607932090759,10937.0,31252.0,13.0,77.0,1.3636363636363635,105.0,58.0,11.024926900863647,22060.0
arvada,xml,dec-ase21-h,1.0,0.614,0.7608426270136308,82.15415716171265,34.46920323371887,5425.0,29356.0,9.0,77.0,2.0259740259740258,156.0,58.0,4.146660327911377,20876.0
arvada,xml,dec-ase21-h,1.0,0.998,0.998998998998999,119.23588848114014,49.84629988670349,7548.0,30392.0,12.0,77.0,1.4805194805194806,114.0,58.0,8.74985146522522,21896.0
arvada,xml,dec-ase21-h,1.0,0.614,0.7608426270136308,79.33741021156311,33.70261549949646,5264.0,28756.0,9.0,77.0,2.0259740259740258,156.0,58.0,6.239230394363403,20928.0
arvada,xml,dec-ase21-h,1.0,1.0,1.0,134.9841537475586,63.041218996047974,9483.0,29000.0,13.0,77.0,1.3636363636363635,105.0,58.0,10.731993675231934,22220.0
arvada,xml,dec-ase21-h,1.0,1.0,1.0,161.90034556388855,77.34578275680542,11335.0,30692.0,13.0,77.0,1.3636363636363635,105.0,58.0,10.753686666488647,22400.0
arvada,xml,dec-r1,1.0,1.0,1.0,389.0786292552948,144.3319799900055,18119.0,54928.0,21.0,97.0,1.5670103092783505,152.0,58.0,15.238556861877441,23688.0
arvada,xml,dec-r1,1.0,1.0,1.0,304.60598707199097,108.38070821762085,13758.0,63668.0,14.0,81.0,1.4320987654320987,116.0,58.0,16.132123708724976,22716.0
arvada,xml,dec-r1,1.0,1.0,1.0,299.10103607177734,111.21185564994812,14859.0,41616.0,19.0,91.0,1.4835164835164836,135.0,58.0,14.680615663528442,22672.0
arvada,xml,dec-r1,1.0,1.0,1.0,423.04399371147156,156.94017934799194,19684.0,43840.0,24.0,103.0,1.5922330097087378,164.0,58.0,14.542555332183838,23176.0
arvada,xml,dec-r1,1.0,1.0,1.0,489.33595728874207,200.99267649650574,23985.0,54932.0,14.0,82.0,1.475609756097561,121.0,58.0,13.536642074584961,22384.0
arvada,xml,dec-r1,1.0,1.0,1.0,334.91291642189026,115.68573951721191,15009.0,52400.0,13.0,83.0,1.5421686746987953,128.0,58.0,14.285754203796387,22912.0
arvada,xml,dec-r1,1.0,1.0,1.0,305.8425669670105,123.16531133651733,15663.0,68376.0,14.0,78.0,1.3717948717948718,107.0,58.0,13.687407732009888,21976.0
arvada,xml,dec-r1,1.0,1.0,1.0,273.46375274658203,101.40532302856445,13611.0,42240.0,20.0,95.0,1.5473684210526315,147.0,58.0,16.54418182373047,23368.0
arvada,xml,dec-r1,1.0,1.0,1.0,416.8396863937378,170.46625876426697,21531.0,46800.0,18.0,92.0,1.6304347826086956,150.0,58.0,10.840066909790039,22872.0
arvada,xml,dec-r1,1.0,1.0,1.0,307.7488489151001,109.5000205039978,14057.0,56224.0,16.0,87.0,1.5862068965517242,138.0,58.0,14.034488201141357,23268.0
arvada,xml,dec-r2,1.0,0.902,0.9484752891692955,442.3807260990143,157.53341579437256,19901.0,49488.0,20.0,94.0,1.553191489361702,146.0,58.0,14.2674400806427,23184.0
arvada,xml,dec-r2,1.0,0.902,0.9484752891692955,486.5765974521637,163.57993578910828,19583.0,57848.0,17.0,87.0,1.4827586206896552,129.0,58.0,12.871832370758057,23292.0
arvada,xml,dec-r2,1.0,0.472,0.6413043478260869,215.94418168067932,72.0668797492981,9688.0,91844.0,10.0,82.0,3.097560975609756,254.0,58.0,4.168731689453125,21156.0
arvada,xml,dec-r2,1.0,0.902,0.9484752891692955,339.7232494354248,129.1476662158966,15713.0,53676.0,14.0,80.0,1.375,110.0,58.0,12.468623399734497,23076.0
arvada,xml,dec-r2,1.0,0.902,0.9484752891692955,391.65839672088623,143.56215524673462,16925.0,73668.0,16.0,87.0,1.5747126436781609,137.0,58.0,12.74458384513855,23540.0
arvada,xml,dec-r2,1.0,0.902,0.9484752891692955,413.89016795158386,140.30861520767212,16831.0,70296.0,14.0,82.0,1.4878048780487805,122.0,58.0,12.771724700927734,23044.0
arvada,xml,dec-r2,1.0,0.902,0.9484752891692955,403.82657051086426,143.65561771392822,16933.0,79116.0,14.0,83.0,1.5903614457831325,132.0,58.0,12.707273244857788,22752.0
arvada,xml,dec-r2,1.0,0.902,0.9484752891692955,376.7643892765045,143.0687291622162,18074.0,47208.0,19.0,89.0,1.4943820224719102,133.0,58.0,14.336961269378662,22916.0
arvada,xml,dec-r2,1.0,0.902,0.9484752891692955,377.4313428401947,128.16185116767883,16599.0,47252.0,15.0,81.0,1.382716049382716,112.0,58.0,12.675646543502808,22292.0
arvada,xml,dec-r2,1.0,0.902,0.9484752891692955,547.6968982219696,193.80694270133972,23510.0,59724.0,17.0,87.0,1.4827586206896552,129.0,58.0,12.513054132461548,22644.0
arvada,curl,dec-ase21-r0,1.0,0.0,0.0,24.130557537078857,23.218070030212402,1541.0,18204.0,7.0,81.0,1.123456790123457,91.0,74.0,1.4618382453918457,20168.0
arvada,curl,dec-ase21-r0,0.849,0.0,0.0,26.01409935951233,25.15406632423401,1560.0,17832.0,8.0,84.0,1.1547619047619047,97.0,74.0,0.7998979091644287,20288.0
arvada,curl,dec-ase21-r0,1.0,0.0,0.0,21.704345226287842,21.028334140777588,1422.0,17856.0,9.0,84.0,1.1547619047619047,97.0,74.0,1.016357660293579,20360.0
arvada,curl,dec-ase21-r0,1.0,0.0,0.0,23.887938976287842,22.91723942756653,1482.0,18020.0,7.0,81.0,1.1358024691358024,92.0,74.0,0.9281220436096191,20012.0
arvada,curl,dec-ase21-r0,1.0,0.0,0.0,25.34330940246582,24.418672800064087,1689.0,18084.0,8.0,83.0,1.1325301204819278,94.0,74.0,1.1354517936706543,20184.0
arvada,curl,dec-ase21-r0,1.0,0.0,0.0,19.802549600601196,19.2200026512146,1368.0,18032.0,8.0,82.0,1.1341463414634145,93.0,74.0,0.725369930267334,20096.0
arvada,curl,dec-ase21-r0,1.0,0.0,0.0,24.759992599487305,23.958738565444946,1668.0,17872.0,8.0,83.0,1.1325301204819278,94.0,74.0,0.6141295433044434,20212.0
arvada,curl,dec-ase21-r0,0.988,0.0,0.0,23.034110069274902,22.264458894729614,1450.0,18068.0,9.0,84.0,1.1547619047619047,97.0,74.0,1.0626881122589111,20292.0
arvada,curl,dec-ase21-r0,1.0,0.0,0.0,20.285127878189087,19.680502891540527,1281.0,18020.0,7.0,82.0,1.146341463414634,94.0,74.0,1.0302112102508545,20100.0
arvada,curl,dec-ase21-r0,1.0,0.0,0.0,25.106341123580933,24.16978406906128,1589.0,18084.0,7.0,81.0,1.1358024691358024,92.0,74.0,1.1599667072296143,20092.0
arvada,curl,dec-r1,1.0,0.0,0.0,16.05739116668701,15.556035280227661,1054.0,17880.0,10.0,84.0,1.1547619047619047,97.0,71.0,0.9002270698547363,20024.0
arvada,curl,dec-r1,1.0,0.0,0.0,23.61857533454895,22.685805320739746,1393.0,18064.0,7.0,81.0,1.1604938271604939,94.0,71.0,0.6673572063446045,20072.0
arvada,curl,dec-r1,1.0,0.0,0.0,21.554032802581787,20.538753747940063,1396.0,18020.0,8.0,82.0,1.170731707317073,96.0,71.0,0.8193833827972412,20068.0
arvada,curl,dec-r1,1.0,0.0,0.0,24.849374771118164,23.95714783668518,1559.0,18076.0,7.0,80.0,1.1375,91.0,71.0,0.7131662368774414,20056.0
arvada,curl,dec-r1,1.0,0.0,0.0,20.070712089538574,19.54706573486328,1349.0,18132.0,7.0,79.0,1.1265822784810127,89.0,71.0,0.8602592945098877,19976.0
arvada,curl,dec-r1,1.0,0.0,0.0,20.226680755615234,19.653883457183838,1374.0,18048.0,9.0,82.0,1.146341463414634,94.0,71.0,0.6815776824951172,20048.0
arvada,curl,dec-r1,1.0,0.0,0.0,23.437846660614014,22.568432807922363,1405.0,17864.0,10.0,85.0,1.1647058823529413,99.0,71.0,0.7205939292907715,19992.0
arvada,curl,dec-r1,0.97,0.0,0.0,22.318668127059937,21.620206832885742,1511.0,17884.0,8.0,81.0,1.1358024691358024,92.0,71.0,0.83841872215271,20176.0
arvada,curl,dec-r1,1.0,0.0,0.0,20.377532958984375,19.64898157119751,1287.0,17832.0,9.0,82.0,1.146341463414634,94.0,71.0,0.6877875328063965,20164.0
arvada,curl,dec-r1,1.0,0.0,0.0,15.837287425994873,15.208402633666992,1062.0,18268.0,10.0,84.0,1.1666666666666667,98.0,71.0,1.005303144454956,20268.0
arvada,curl,dec-r2,0.996,0.0,0.0,21.549152374267578,20.897861003875732,1364.0,17772.0,9.0,83.0,1.144578313253012,95.0,72.0,0.6772632598876953,20328.0
arvada,curl,dec-r2,0.913,0.0,0.0,18.975651741027832,18.33513116836548,1157.0,18052.0,10.0,84.0,1.130952380952381,95.0,72.0,0.5843346118927002,20228.0
arvada,curl,dec-r2,1.0,0.0,0.0,20.11276412010193,19.296803951263428,1283.0,17756.0,10.0,83.0,1.144578313253012,95.0,72.0,0.5990402698516846,20096.0
arvada,curl,dec-r2,1.0,0.0,0.0,19.545472621917725,18.868378162384033,1249.0,17780.0,9.0,84.0,1.1428571428571428,96.0,72.0,0.5383875370025635,20220.0
arvada,curl,dec-r2,1.0,0.0,0.0,24.40177321434021,22.864355325698853,1607.0,17824.0,8.0,80.0,1.15,92.0,72.0,0.7655036449432373,19988.0
arvada,curl,dec-r2,1.0,0.0,0.0,16.122182607650757,15.587769269943237,1022.0,17952.0,9.0,82.0,1.1341463414634145,93.0,72.0,0.7495176792144775,20332.0
arvada,curl,dec-r2,0.957,0.0,0.0,17.056135177612305,16.448083639144897,1015.0,17688.0,8.0,81.0,1.123456790123457,91.0,72.0,0.5546083450317383,20048.0
arvada,curl,dec-r2,0.977,0.0,0.0,26.08269500732422,24.660783767700195,1516.0,18008.0,9.0,83.0,1.144578313253012,95.0,72.0,0.6630032062530518,20196.0
arvada,curl,dec-r2,1.0,0.0,0.0,19.758793354034424,19.019354104995728,1237.0,17656.0,9.0,81.0,1.123456790123457,91.0,72.0,0.5690350532531738,20224.0
arvada,curl,dec-r2,0.96,0.0,0.0,18.05403161048889,17.13941478729248,1216.0,17788.0,7.0,80.0,1.125,90.0,72.0,0.4875771999359131,19956.0
arvada,tinyc,dec-ase21-r0,0.799,0.451,0.5765584,608.7755155563354,218.6915533542633,24374.0,105264.0,35.0,154.0,1.6103896103896105,248.0,50.0,150.19104766845703,31756.0
arvada,tinyc,dec-ase21-r0,0.829,0.998,0.9056836343732895,1067.4666647911072,283.3149662017822,35200.0,93520.0,31.0,136.0,1.625,221.0,50.0,152.08013105392456,33712.0
arvada,tinyc,dec-ase21-r0,0.849,0.999,0.9179123376623377,1100.6973628997803,311.42387890815735,34753.0,108520.0,35.0,145.0,1.6206896551724137,235.0,50.0,224.64168524742126,40156.0
arvada,tinyc,dec-ase21-r0,0.905,0.542,0.6779682100898411,1011.5936825275421,269.6470923423767,33383.0,91156.0,32.0,135.0,1.637037037037037,221.0,50.0,84.31453466415405,32828.0
arvada,tinyc,dec-ase21-r0,0.819,0.957,0.8826385135135135,513.8214633464813,170.400132894516,24361.0,72276.0,32.0,138.0,1.5724637681159421,217.0,50.0,287.94772362709045,39808.0
arvada,tinyc,dec-ase21-r0,0.745,0.986,0.8487232813402658,867.8498687744141,302.0772111415863,29016.0,151592.0,34.0,142.0,1.619718309859155,230.0,50.0,334.2998802661896,46304.0
arvada,tinyc,dec-ase21-r0,0.972,0.196,0.3262191780821918,406.99298787117004,152.88462662696838,19570.0,91128.0,28.0,127.0,1.5511811023622046,197.0,52.0,60.225563526153564,32488.0
arvada,tinyc,dec-ase21-r0,0.92,0.841,0.8787279954571265,985.7847628593445,360.15191984176636,33483.0,153204.0,36.0,150.0,1.6466666666666667,247.0,50.0,112.66433548927307,36060.0
arvada,tinyc,dec-ase21-r0,0.864,0.446,0.5883114503816794,780.2221035957336,261.47747802734375,29476.0,103084.0,30.0,122.0,1.540983606557377,188.0,50.0,75.77100276947021,30416.0
arvada,tinyc,dec-ase21-r0,0.584,0.161,0.2524134228187919,639.7235856056213,220.28839778900146,24335.0,98112.0,33.0,153.0,1.6666666666666667,255.0,52.0,109.18528890609741,30400.0
arvada,tinyc,dec-r1,0.716,0.547,0.6201931908155186,971.3019006252289,257.3462688922882,31925.0,90744.0,35.0,150.0,1.6666666666666667,250.0,50.0,185.08465909957886,35860.0
arvada,tinyc,dec-r1,0.603,0.416,0.4923415112855741,451.0169596672058,146.96722078323364,19817.0,90948.0,34.0,148.0,1.614864864864865,239.0,53.0,148.3779673576355,32916.0
arvada,tinyc,dec-r1,0.634,1.0,0.7760097919216646,673.8943946361542,222.865882396698,27536.0,94716.0,28.0,136.0,1.6029411764705883,218.0,50.0,279.3635005950928,46172.0
arvada,tinyc,dec-r1,0.678,0.115,0.1966456494325347,653.4894862174988,177.7702133655548,26279.0,68084.0,28.0,128.0,1.609375,206.0,47.0,58.534735679626465,27960.0
arvada,tinyc,dec-r1,0.661,0.2,0.30708478513356563,888.7949068546295,262.06876373291016,28477.0,103596.0,40.0,161.0,1.6521739130434783,266.0,50.0,275.9607768058777,34536.0
arvada,tinyc,dec-r1,0.832,0.356,0.4986397306397306,748.9984891414642,188.94411993026733,26381.0,69040.0,37.0,142.0,1.6126760563380282,229.0,50.0,78.04422450065613,35392.0
arvada,tinyc,dec-r1,0.731,0.083,0.1490737100737101,374.18781447410583,119.07219290733337,17723.0,66788.0,31.0,124.0,1.5806451612903225,196.0,50.0,38.443511962890625,25420.0
arvada,tinyc,dec-r1,0.719,0.25,0.37100103199174406,893.3928825855255,275.0317840576172,32380.0,101528.0,35.0,141.0,1.6312056737588652,230.0,48.0,41.73593592643738,29020.0
arvada,tinyc,dec-r1,0.706,0.47,0.5643197278911564,780.2543466091156,275.5758306980133,31342.0,102992.0,40.0,160.0,1.63125,261.0,50.0,284.35186529159546,36456.0
arvada,tinyc,dec-r1,0.958,0.816,0.8813167981961667,793.6242942810059,231.71988987922668,31556.0,89656.0,36.0,137.0,1.5912408759124088,218.0,50.0,110.05970621109009,33252.0
arvada,tinyc,dec-r2,0.524,0.414,0.4625501066098081,626.5192756652832,197.93313837051392,35500.0,65232.0,42.0,150.0,1.72,258.0,50.0,207.10225200653076,32072.0
arvada,tinyc,dec-r2,0.659,0.549,0.5989917218543046,235.86130332946777,98.81379389762878,17689.0,66228.0,31.0,132.0,1.606060606060606,212.0,50.0,74.02366518974304,32552.0
arvada,tinyc,dec-r2,0.97,0.512,0.6702294197031039,389.19022130966187,138.31565237045288,23906.0,71016.0,33.0,146.0,1.6643835616438356,243.0,50.0,107.89034676551819,33484.0
arvada,tinyc,dec-r2,0.766,0.781,0.7734272786037492,249.87682223320007,110.30830574035645,19545.0,67184.0,27.0,126.0,1.5952380952380953,201.0,50.0,224.22497963905334,57748.0
arvada,tinyc,dec-r2,0.911,0.303,0.45474958813838556,392.49576354026794,151.69832587242126,24163.0,89916.0,39.0,146.0,1.6164383561643836,236.0,50.0,39.9104642868042,27472.0
arvada,tinyc,dec-r2,0.862,0.484,0.6199227340267458,405.9350368976593,155.15509128570557,26640.0,90648.0,37.0,162.0,1.5740740740740742,255.0,50.0,87.84556150436401,34512.0
arvada,tinyc,dec-r2,0.701,1.0,0.8242210464432685,724.5292823314667,216.03634572029114,34696.0,69804.0,36.0,173.0,1.6242774566473988,281.0,50.0,545.9566314220428,45972.0
arvada,tinyc,dec-r2,0.767,0.339,0.4701862567811935,398.9739010334015,151.04316902160645,23656.0,88840.0,34.0,142.0,1.6619718309859155,236.0,50.0,62.969345569610596,30356.0
arvada,tinyc,dec-r2,0.706,0.173,0.2779021615472127,421.2808346748352,140.32838034629822,24944.0,60932.0,31.0,133.0,1.6240601503759398,216.0,50.0,46.127763509750366,30308.0
arvada,tinyc,dec-r2,0.871,0.102,0.18261459403905445,467.26545310020447,140.59821724891663,23705.0,67116.0,27.0,123.0,1.5772357723577235,194.0,50.0,19.296265602111816,23976.0
arvada,tinyc,dec-r5,0.481,0.131,0.20591830065359476,271.0389883518219,107.91151857376099,20275.0,56456.0,30.0,124.0,1.5403225806451613,191.0,49.0,35.41327619552612,27732.0
arvada,tinyc,dec-r5,0.81,0.111,0.1952442996742671,467.7015919685364,168.82293820381165,30518.0,62140.0,36.0,135.0,1.6222222222222222,219.0,49.0,31.77992343902588,28900.0
arvada,tinyc,dec-r5,0.642,0.124,0.2078537859007833,597.3911056518555,198.2685990333557,32142.0,67124.0,35.0,132.0,1.6515151515151516,218.0,49.0,37.27380156517029,28680.0
arvada,tinyc,dec-r5,0.959,0.146,0.25341900452488686,257.3656311035156,104.24397706985474,19700.0,55460.0,28.0,115.0,1.5130434782608695,174.0,49.0,22.711028337478638,27996.0
arvada,tinyc,dec-r5,0.549,0.243,0.3368863636363636,477.56419563293457,167.16724276542664,32972.0,52248.0,35.0,134.0,1.6044776119402986,215.0,49.0,44.739837884902954,32928.0
arvada,tinyc,dec-r5,0.75,0.246,0.3704819277108434,313.55909490585327,114.2821159362793,22676.0,56684.0,28.0,118.0,1.5677966101694916,185.0,49.0,27.753249168395996,30256.0
arvada,tinyc,dec-r5,0.803,0.184,0.2993961499493414,298.3740417957306,111.86897706985474,20088.0,56004.0,33.0,133.0,1.6165413533834587,215.0,49.0,38.95580315589905,31384.0
arvada,tinyc,dec-r5,0.886,0.085,0.15511843460350155,279.38168716430664,103.5190589427948,20052.0,56756.0,32.0,132.0,1.5984848484848484,211.0,49.0,41.874629497528076,29076.0
arvada,tinyc,dec-r5,0.405,0.289,0.33730547550432277,419.90261816978455,129.55391430854797,25450.0,55296.0,29.0,122.0,1.598360655737705,195.0,49.0,103.35162806510925,34516.0
arvada,tinyc,dec-r5,0.625,0.107,0.1827185792349727,621.4336450099945,197.90164804458618,31931.0,66560.0,25.0,116.0,1.7586206896551724,204.0,49.0,35.334444761276245,27580.0
treevada,arith,dec-ase21-r0,1.0,0.28,0.43750000000000006,0.9536871910095215,0.9476521015167236,127.0,18256.0,6.0,28.0,1.2142857142857142,34.0,14.0,1.6755797863006592,21060.0
treevada,arith,dec-ase21-r0,1.0,0.28,0.43750000000000006,0.9238796234130859,0.9041948318481445,127.0,18088.0,6.0,28.0,1.2142857142857142,34.0,14.0,1.695693016052246,21060.0
treevada,arith,dec-ase21-r0,1.0,0.28,0.43750000000000006,0.7415628433227539,0.7310755252838135,127.0,18124.0,6.0,28.0,1.2142857142857142,34.0,14.0,1.7912790775299072,21224.0
treevada,arith,dec-ase21-r0,1.0,0.28,0.43750000000000006,0.7808792591094971,0.768592357635498,127.0,17976.0,6.0,28.0,1.2142857142857142,34.0,14.0,1.6976709365844727,21248.0
treevada,arith,dec-ase21-r0,1.0,0.28,0.43750000000000006,0.8884260654449463,0.8769819736480713,127.0,18084.0,6.0,28.0,1.2142857142857142,34.0,14.0,1.632443904876709,21264.0
treevada,arith,dec-ase21-r0,1.0,0.28,0.43750000000000006,0.8818409442901611,0.8657379150390625,127.0,18140.0,6.0,28.0,1.2142857142857142,34.0,14.0,1.6638317108154297,21088.0
treevada,arith,dec-ase21-r0,1.0,0.28,0.43750000000000006,0.7676839828491211,0.7611677646636963,127.0,18252.0,6.0,28.0,1.2142857142857142,34.0,14.0,1.7989556789398193,21224.0
treevada,arith,dec-ase21-r0,1.0,0.28,0.43750000000000006,0.8138577938079834,0.8021528720855713,127.0,18116.0,6.0,28.0,1.2142857142857142,34.0,14.0,1.669569492340088,21128.0
treevada,arith,dec-ase21-r0,1.0,0.28,0.43750000000000006,0.8883421421051025,0.8890643119812012,127.0,17956.0,6.0,28.0,1.2142857142857142,34.0,14.0,1.7298743724822998,21036.0
treevada,arith,dec-ase21-r0,1.0,0.28,0.43750000000000006,0.8079862594604492,0.8044948577880859,127.0,17936.0,6.0,28.0,1.2142857142857142,34.0,14.0,1.8907792568206787,21012.0
treevada,fol,dec-ase21-r0,1.0,0.413,0.5845718329794762,152.26802802085876,119.51930642127991,14523.0,26800.0,18.0,100.0,1.48,148.0,80.0,16.32239580154419,28000.0
treevada,fol,dec-ase21-r0,1.0,0.413,0.5845718329794762,145.80979180335999,112.63587260246277,14523.0,26624.0,18.0,100.0,1.48,148.0,80.0,20.655232906341553,27716.0
treevada,fol,dec-ase21-r0,1.0,0.413,0.5845718329794762,136.89137601852417,99.04137659072876,14523.0,26744.0,18.0,100.0,1.48,148.0,80.0,21.536944150924683,28544.0
treevada,fol,dec-ase21-r0,1.0,0.413,0.5845718329794762,152.77362275123596,119.6743791103363,14523.0,26748.0,18.0,100.0,1.48,148.0,80.0,16.251144409179688,27964.0
treevada,fol,dec-ase21-r0,1.0,0.413,0.5845718329794762,154.2234230041504,121.93278861045837,14523.0,26668.0,18.0,100.0,1.48,148.0,80.0,16.12483525276184,27408.0
treevada,fol,dec-ase21-r0,1.0,0.413,0.5845718329794762,151.15117502212524,118.73895168304443,14523.0,26752.0,18.0,100.0,1.48,148.0,80.0,15.784186363220215,27412.0
treevada,fol,dec-ase21-r0,1.0,0.413,0.5845718329794762,143.08213901519775,105.54994511604309,14523.0,26772.0,18.0,100.0,1.48,148.0,80.0,17.482911825180054,27424.0
treevada,fol,dec-ase21-r0,1.0,0.413,0.5845718329794762,148.96061301231384,115.70229387283325,14523.0,26732.0,18.0,100.0,1.48,148.0,80.0,16.50214958190918,27932.0
treevada,fol,dec-ase21-r0,1.0,0.413,0.5845718329794762,141.8545787334442,104.64180850982666,14523.0,26772.0,18.0,100.0,1.48,148.0,80.0,19.728612422943115,27908.0
treevada,fol,dec-ase21-r0,1.0,0.413,0.5845718329794762,143.61339020729065,106.69408845901489,14523.0,26764.0,18.0,100.0,1.48,148.0,80.0,17.11268162727356,27504.0
treevada,mathexpr,dec-ase21-r0,1.0,0.253,0.4038308060654429,14.12469482421875,12.570185422897339,1660.0,19440.0,15.0,82.0,1.4024390243902438,115.0,51.0,3.934598684310913,22536.0
treevada,mathexpr,dec-ase21-r0,1.0,0.253,0.4038308060654429,11.960432767868042,10.248133182525635,1660.0,19312.0,15.0,82.0,1.4024390243902438,115.0,51.0,4.948182582855225,22396.0
treevada,mathexpr,dec-ase21-r0,1.0,0.253,0.4038308060654429,12.569049596786499,10.885456562042236,1660.0,19416.0,15.0,82.0,1.4024390243902438,115.0,51.0,5.936822175979614,22584.0
treevada,mathexpr,dec-ase21-r0,1.0,0.253,0.4038308060654429,14.902316093444824,13.232815265655518,1660.0,19352.0,15.0,82.0,1.4024390243902438,115.0,51.0,3.8077645301818848,22748.0
treevada,mathexpr,dec-ase21-r0,1.0,0.253,0.4038308060654429,15.465361833572388,13.852204322814941,1660.0,19520.0,15.0,82.0,1.4024390243902438,115.0,51.0,3.8614583015441895,22796.0
treevada,mathexpr,dec-ase21-r0,1.0,0.253,0.4038308060654429,15.135193824768066,13.516847610473633,1660.0,19204.0,15.0,82.0,1.4024390243902438,115.0,51.0,3.7937870025634766,22464.0
treevada,mathexpr,dec-ase21-r0,1.0,0.253,0.4038308060654429,12.957316160202026,11.203190088272095,1660.0,19472.0,15.0,82.0,1.4024390243902438,115.0,51.0,4.367326736450195,22468.0
treevada,mathexpr,dec-ase21-r0,1.0,0.253,0.4038308060654429,14.040457010269165,12.430339813232422,1660.0,19324.0,15.0,82.0,1.4024390243902438,115.0,51.0,3.824997901916504,22860.0
treevada,mathexpr,dec-ase21-r0,1.0,0.253,0.4038308060654429,12.764100551605225,11.063031435012817,1660.0,19196.0,15.0,82.0,1.4024390243902438,115.0,51.0,4.1474692821502686,22492.0
treevada,mathexpr,dec-ase21-r0,1.0,0.253,0.4038308060654429,13.173440217971802,11.425130605697632,1660.0,19324.0,15.0,82.0,1.4024390243902438,115.0,51.0,3.8699896335601807,22668.0
treevada,json,dec-ase21-h,1.0,0.747,0.8551803091013166,16.409656047821045,12.668733358383179,2028.0,18852.0,11.0,108.0,1.2685185185185186,137.0,74.0,3.6224138736724854,21696.0
treevada,json,dec-ase21-h,1.0,0.747,0.8551803091013166,16.19423270225525,12.696109294891357,2028.0,18844.0,11.0,108.0,1.2685185185185186,137.0,74.0,3.050569772720337,21476.0
treevada,json,dec-ase21-h,1.0,0.747,0.8551803091013166,16.151062965393066,12.596550703048706,2028.0,18956.0,11.0,108.0,1.2685185185185186,137.0,74.0,3.7637691497802734,21736.0
treevada,json,dec-ase21-h,1.0,0.747,0.8551803091013166,16.027405738830566,12.384337902069092,2028.0,18744.0,11.0,108.0,1.2685185185185186,137.0,74.0,3.222015857696533,21564.0
treevada,json,dec-ase21-h,1.0,0.747,0.8551803091013166,15.999609470367432,12.341996669769287,2028.0,19032.0,11.0,108.0,1.2685185185185186,137.0,74.0,4.084630727767944,21768.0
treevada,json,dec-ase21-h,1.0,0.747,0.8551803091013166,16.48174476623535,12.960643529891968,2028.0,18600.0,11.0,108.0,1.2685185185185186,137.0,74.0,3.4083609580993652,21680.0
treevada,json,dec-ase21-h,1.0,0.747,0.8551803091013166,16.014452934265137,12.376436710357666,2028.0,18952.0,11.0,108.0,1.2685185185185186,137.0,74.0,3.62812876701355,21548.0
treevada,json,dec-ase21-h,1.0,0.747,0.8551803091013166,16.371413946151733,12.718494892120361,2028.0,18804.0,11.0,108.0,1.2685185185185186,137.0,74.0,3.1427738666534424,21528.0
treevada,json,dec-ase21-h,1.0,0.747,0.8551803091013166,16.60334014892578,12.88249945640564,2028.0,19048.0,11.0,108.0,1.2685185185185186,137.0,74.0,3.294908046722412,21516.0
treevada,json,dec-ase21-h,1.0,0.747,0.8551803091013166,16.089685916900635,12.415221691131592,2028.0,18856.0,11.0,108.0,1.2685185185185186,137.0,74.0,3.494025468826294,21624.0
treevada,json,dec-r1,0.996,0.815,0.8964549972390944,42.05860686302185,34.13040208816528,5473.0,20652.0,15.0,118.0,1.2627118644067796,149.0,77.0,3.6625287532806396,21904.0
treevada,json,dec-r1,0.996,0.815,0.8964549972390944,42.264058351516724,34.65276765823364,5473.0,20872.0,15.0,118.0,1.2627118644067796,149.0,77.0,3.786555528640747,21920.0
treevada,json,dec-r1,0.996,0.815,0.8964549972390944,43.041259765625,35.02529191970825,5473.0,20896.0,15.0,118.0,1.2627118644067796,149.0,77.0,4.076361417770386,21848.0
