method,grammar,seed,p,r,f1,time,call_time,calls,m,NT,A,l(A),S,T,tP,mP
arvada,while,r2,1.0,1.0,1.0,23266.095774412155,5211.485456943512,63829.0,1243820.0,37.0,99.0,2.0707070707070705,205.0,18.0,395.4695723056793,285372.0
arvada,while,r2,1.0,1.0,1.0,18710.35795879364,4770.2206172943115,54484.0,1425084.0,34.0,83.0,2.072289156626506,172.0,18.0,225.5890486240387,147492.0
arvada,xml,ase21-h,1.0,0.998,0.998998998998999,170.3656485080719,79.76307487487793,11344.0,30340.0,12.0,77.0,1.5064935064935066,116.0,58.0,15.125231504440308,21904.0
arvada,xml,ase21-h,1.0,0.998,0.998998998998999,156.3521101474762,68.25455021858215,9693.0,30372.0,14.0,82.0,1.7073170731707317,140.0,58.0,13.28806734085083,22796.0
arvada,xml,ase21-h,1.0,0.998,0.998998998998999,205.34225726127625,95.29253363609314,13224.0,30892.0,14.0,79.0,1.4050632911392404,111.0,58.0,10.019732236862183,21692.0
arvada,xml,ase21-h,1.0,1.0,1.0,161.65977025032043,75.07711172103882,10610.0,30880.0,13.0,79.0,1.4936708860759493,118.0,58.0,10.217843532562256,21860.0
arvada,xml,ase21-h,1.0,0.998,0.998998998998999,153.4808599948883,73.34982395172119,10300.0,31972.0,11.0,76.0,1.5263157894736843,116.0,58.0,11.50413203239441,22272.0
arvada,xml,ase21-h,1.0,0.702,0.8249118683901292,127.55233073234558,57.808708906173706,8203.0,32732.0,11.0,83.0,2.1686746987951806,180.0,58.0,6.8496973514556885,21720.0
arvada,xml,ase21-h,1.0,0.998,0.998998998998999,177.66401624679565,83.37995862960815,11635.0,31996.0,10.0,76.0,1.631578947368421,124.0,58.0,11.492313146591187,22424.0
arvada,xml,ase21-h,1.0,0.902,0.9484752891692955,149.01770114898682,68.38696718215942,9661.0,31664.0,14.0,85.0,1.8470588235294119,157.0,58.0,11.876125812530518,22168.0
arvada,xml,ase21-h,1.0,1.0,1.0,215.88666605949402,101.11142206192017,13762.0,32068.0,11.0,75.0,1.4266666666666667,107.0,58.0,10.701945781707764,22376.0
arvada,xml,ase21-h,1.0,1.0,1.0,231.8081545829773,107.81607294082642,14714.0,29624.0,12.0,76.0,1.381578947368421,105.0,58.0,12.962992191314697,21936.0
arvada,xml,r1,1.0,1.0,1.0,429.08202028274536,166.28060626983643,20682.0,50608.0,16.0,89.0,1.5842696629213484,141.0,58.0,17.708191871643066,25780.0
arvada,xml,r1,1.0,1.0,1.0,415.1808753013611,163.10816955566406,20723.0,46788.0,19.0,91.0,1.4615384615384615,133.0,58.0,18.605449199676514,24312.0
arvada,xml,r1,0.917,1.0,0.9567031820552947,448.48248314857483,183.9505970478058,22113.0,57116.0,23.0,99.0,1.505050505050505,149.0,58.0,29.877392292022705,24316.0
arvada,xml,r1,1.0,1.0,1.0,335.791622877121,135.76060724258423,18270.0,44892.0,18.0,88.0,1.4431818181818181,127.0,58.0,21.256142377853394,24640.0
arvada,xml,r1,1.0,1.0,1.0,239.90436220169067,112.94652199745178,14821.0,45768.0,19.0,91.0,1.4395604395604396,131.0,58.0,21.171884298324585,23540.0
arvada,xml,r1,1.0,1.0,1.0,382.042209148407,148.70145916938782,18528.0,45008.0,16.0,90.0,1.6,144.0,58.0,17.841171503067017,24552.0
arvada,xml,r1,0.94,1.0,0.9690721649484536,331.2059886455536,136.37086081504822,17615.0,44884.0,17.0,90.0,1.4666666666666666,132.0,58.0,19.756417274475098,23076.0
arvada,xml,r1,1.0,1.0,1.0,414.25114607810974,159.22600436210632,19798.0,51044.0,17.0,91.0,1.6813186813186813,153.0,58.0,15.410809516906738,22992.0
arvada,xml,r1,1.0,1.0,1.0,400.0633566379547,159.35295915603638,19911.0,54964.0,20.0,93.0,1.5591397849462365,145.0,58.0,13.732473373413086,24076.0
arvada,xml,r1,1.0,1.0,1.0,391.9918484687805,167.34830904006958,20454.0,60028.0,21.0,100.0,1.58,158.0,58.0,14.234828472137451,24644.0
arvada,xml,r2,1.0,0.902,0.9484752891692955,517.7261714935303,175.20099139213562,20243.0,68384.0,15.0,81.0,1.5925925925925926,129.0,58.0,14.146333694458008,24336.0
arvada,xml,r2,1.0,0.902,0.9484752891692955,456.57365703582764,168.9385106563568,20159.0,56484.0,16.0,87.0,1.6206896551724137,141.0,58.0,16.225971937179565,23796.0
arvada,xml,r2,0.969,0.902,0.9343003741314805,500.18849182128906,197.19724678993225,23240.0,59012.0,18.0,94.0,1.5957446808510638,150.0,58.0,19.13843035697937,24488.0
arvada,xml,r2,1.0,0.902,0.9484752891692955,610.0489072799683,238.9583671092987,27178.0,62988.0,19.0,95.0,1.7157894736842105,163.0,58.0,15.589797735214233,25476.0
arvada,xml,r2,1.0,0.902,0.9484752891692955,393.5169475078583,158.25696182250977,18799.0,57060.0,21.0,96.0,1.5208333333333333,146.0,58.0,18.0989887714386,23964.0
arvada,xml,r2,0.802,0.902,0.8490657276995305,447.85015416145325,160.19462513923645,19653.0,56036.0,16.0,86.0,1.5348837209302326,132.0,58.0,17.35042381286621,24992.0
arvada,xml,r2,1.0,0.902,0.9484752891692955,353.60886573791504,155.1012659072876,18610.0,55952.0,19.0,90.0,1.4444444444444444,130.0,58.0,17.85770583152771,25084.0
arvada,xml,r2,1.0,0.902,0.9484752891692955,463.78830742836,181.05615711212158,21611.0,57716.0,17.0,87.0,1.632183908045977,142.0,58.0,15.111877679824829,25204.0
arvada,xml,r2,1.0,0.902,0.9484752891692955,457.7536709308624,166.9087028503418,20190.0,52636.0,15.0,85.0,1.576470588235294,134.0,58.0,16.604293823242188,25752.0
arvada,xml,r2,1.0,0.902,0.9484752891692955,490.7425811290741,177.26188945770264,19421.0,94428.0,16.0,86.0,1.7209302325581395,148.0,58.0,14.394550323486328,25744.0
arvada,curl,ase21-r0,0.544,0.925,0.6850918992511914,413.98336720466614,371.6365337371826,22180.0,41672.0,22.0,165.0,1.4181818181818182,234.0,83.0,1308.524416923523,96944.0
arvada,curl,ase21-r0,0.712,0.901,0.7954271543707377,343.4416456222534,318.17125630378723,18016.0,42156.0,22.0,159.0,1.421383647798742,226.0,83.0,371.8589868545532,50956.0
arvada,curl,ase21-r0,0.414,0.937,0.5742679496669134,359.86756229400635,332.27017188072205,19207.0,40240.0,21.0,152.0,1.361842105263158,207.0,83.0,613.620138168335,61272.0
arvada,curl,ase21-r0,0.566,0.889,0.6916481099656357,413.71017837524414,376.5417501926422,21987.0,43528.0,29.0,170.0,1.4470588235294117,246.0,83.0,591.4866669178009,62332.0
arvada,curl,ase21-r0,0.553,0.933,0.6944131897711979,676.3621101379395,619.8278918266296,21477.0,53140.0,22.0,191.0,1.387434554973822,265.0,105.0,734.2023401260376,47300.0
arvada,curl,ase21-r0,0.63,0.928,0.7505006418485238,341.9543671607971,316.0789189338684,18759.0,42576.0,26.0,164.0,1.4329268292682926,235.0,83.0,531.6024932861328,51208.0
arvada,curl,ase21-r0,0.538,0.933,0.6824663494221618,462.2348668575287,425.1704366207123,25618.0,40092.0,24.0,158.0,1.4113924050632911,223.0,83.0,193.5895800590515,39080.0
arvada,curl,ase21-r0,0.639,0.915,0.7524903474903475,402.17997550964355,367.502028465271,21150.0,41196.0,24.0,184.0,1.3532608695652173,249.0,105.0,453.4186415672302,54532.0
arvada,curl,ase21-r0,0.555,0.929,0.6948719676549866,399.30040407180786,360.2086925506592,20822.0,41780.0,23.0,155.0,1.3870967741935485,215.0,83.0,640.2476015090942,49328.0
arvada,curl,ase21-r0,0.615,0.93,0.7403883495145632,401.9657542705536,365.9054534435272,22655.0,42992.0,22.0,168.0,1.4285714285714286,240.0,83.0,1767.3043956756592,147428.0
arvada,curl,r1,0.352,0.943,0.512642471042471,471.9488117694855,434.4039912223816,23748.0,55512.0,25.0,202.0,1.3663366336633664,276.0,112.0,530.7116627693176,55352.0
arvada,curl,r1,0.569,0.946,0.7105927392739273,454.4534058570862,413.0941457748413,21963.0,52020.0,21.0,158.0,1.4113924050632911,223.0,82.0,591.8684170246124,64284.0
arvada,curl,r1,0.558,0.92,0.6946684709066305,415.00312328338623,376.93091344833374,22049.0,53560.0,22.0,159.0,1.4088050314465408,224.0,82.0,744.1149406433105,60828.0
arvada,curl,r1,0.567,0.946,0.7090310641110376,428.81055426597595,389.6361653804779,20764.0,53924.0,21.0,200.0,1.36,272.0,112.0,971.2964310646057,68136.0
arvada,curl,r1,0.728,0.942,0.821288622754491,437.07659673690796,394.72652792930603,21928.0,52376.0,23.0,164.0,1.4085365853658536,231.0,82.0,710.4072825908661,72500.0
arvada,curl,r1,0.597,0.893,0.7155986577181207,469.2538630962372,427.3772044181824,24424.0,53308.0,27.0,205.0,1.3853658536585365,284.0,112.0,409.66387152671814,46344.0
arvada,curl,r1,0.598,0.944,0.7321815823605706,404.1466817855835,365.0007724761963,20762.0,54544.0,24.0,220.0,1.3318181818181818,293.0,118.0,1593.17263007164,81516.0
arvada,curl,r1,0.564,0.946,0.7066807947019867,418.9121415615082,386.1655967235565,21132.0,54868.0,26.0,171.0,1.456140350877193,249.0,82.0,1436.629958152771,93828.0
arvada,curl,r1,0.387,0.946,0.5492903225806451,471.3044943809509,427.15774726867676,23513.0,54776.0,21.0,168.0,1.4404761904761905,242.0,82.0,859.0191924571991,69188.0
arvada,curl,r1,0.68,0.941,0.789487970388649,458.1625328063965,415.2140898704529,23125.0,55712.0,24.0,165.0,1.4484848484848485,239.0,82.0,874.7001090049744,72500.0
arvada,curl,r2,0.618,0.929,0.7422391725921137,581.895566701889,524.2900598049164,29992.0,53592.0,23.0,198.0,1.378787878787879,273.0,107.0,1545.3600006103516,131744.0
arvada,curl,r2,0.428,0.922,0.5846162962962963,385.99406838417053,351.6890501976013,21691.0,42812.0,20.0,160.0,1.425,228.0,84.0,1259.5412933826447,98288.0
arvada,curl,r2,0.544,0.916,0.6826082191780823,438.5806210041046,400.1266784667969,22310.0,53564.0,23.0,171.0,1.4444444444444444,247.0,84.0,843.8464739322662,75132.0
arvada,curl,r2,0.728,0.914,0.8104652862362972,415.15376353263855,373.707661151886,23026.0,43336.0,27.0,183.0,1.366120218579235,250.0,84.0,1044.210620880127,99416.0
arvada,curl,r2,0.667,0.898,0.7654517571884984,354.5012493133545,326.2586395740509,18891.0,52748.0,22.0,168.0,1.4523809523809523,244.0,84.0,1102.9581451416016,110756.0
arvada,curl,r2,0.395,0.92,0.5526996197718632,435.20549607276917,403.79128909111023,22776.0,53064.0,23.0,168.0,1.4285714285714286,240.0,84.0,1415.1381902694702,139860.0
arvada,curl,r2,0.493,0.435,0.46218750000000003,356.2188353538513,320.9110143184662,18612.0,53812.0,18.0,153.0,1.4509803921568627,222.0,78.0,389.68037390708923,56708.0
arvada,curl,r2,0.664,0.928,0.7741105527638191,518.2606222629547,470.0255959033966,28887.0,56128.0,27.0,184.0,1.4891304347826086,274.0,84.0,1568.4828238487244,102912.0
arvada,curl,r2,0.539,0.435,0.4814476386036961,359.3610517978668,325.69273376464844,20400.0,44812.0,22.0,153.0,1.4444444444444444,221.0,78.0,570.5987343788147,65216.0
arvada,curl,r2,0.558,0.912,0.6923755102040816,460.3204941749573,415.910471200943,24459.0,43052.0,23.0,171.0,1.4678362573099415,251.0,84.0,858.4287087917328,70176.0
arvada,tinyc,ase21-r0,0.864,1.0,0.9270386266094421,10379.052468776703,4746.848917722702,113238.0,715612.0,66.0,240.0,1.8208333333333333,437.0,51.0,459.1809022426605,71176.0
arvada,tinyc,ase21-r0,0.813,0.896,0.8524844938560561,7133.687970399857,2888.8446509838104,62681.0,686584.0,55.0,205.0,1.7463414634146341,358.0,51.0,294.06028008461,40592.0
arvada,tinyc,ase21-r0,0.43,0.988,0.599210155148096,10343.977942943573,4887.232218265533,99439.0,711208.0,55.0,217.0,1.8294930875576036,397.0,51.0,714.8437502384186,85544.0
arvada,tinyc,ase21-r0,0.687,0.939,0.7934723247232474,6764.026344537735,2483.1484870910645,56785.0,667588.0,41.0,175.0,1.7428571428571429,305.0,51.0,206.80738472938538,43112.0
arvada,tinyc,ase21-r0,0.441,0.944,0.6011610108303249,8490.404457330704,3625.510299682617,68594.0,800752.0,49.0,213.0,1.7464788732394365,372.0,51.0,384.1249940395355,88480.0
arvada,tinyc,ase21-r0,0.387,0.089,0.144718487394958,4486.870146989822,1621.1619255542755,39114.0,1207632.0,38.0,153.0,3.496732026143791,535.0,51.0,26.231542348861694,27604.0
arvada,tinyc,ase21-r0,0.528,0.854,0.6525499276410999,12091.597052812576,5429.008534908295,121194.0,688644.0,56.0,231.0,1.8398268398268398,425.0,51.0,985.7221021652222,110508.0
arvada,tinyc,ase21-r0,0.24,0.067,0.1047557003257329,5548.0881724357605,2557.1648581027985,58189.0,1251128.0,46.0,159.0,3.3710691823899372,536.0,51.0,36.227571964263916,30232.0
arvada,tinyc,ase21-r0,0.289,0.994,0.44780358534684334,9794.001049518585,4966.600371599197,120624.0,708072.0,57.0,219.0,1.7808219178082192,390.0,51.0,265.1908977031708,48440.0
arvada,tinyc,ase21-r0,0.871,0.792,0.8296235718580878,10130.88587141037,4877.272467374802,107613.0,717784.0,53.0,216.0,1.8842592592592593,407.0,51.0,295.3694519996643,45528.0
arvada,tinyc,r1,0.929,0.936,0.9324868632707775,12486.810294151306,5413.319654226303,96020.0,908124.0,63.0,236.0,1.944915254237288,459.0,51.0,726.11882853508,74200.0
arvada,tinyc,r1,0.975,0.272,0.4253408179631115,10227.961245298386,3477.2426359653473,62526.0,846432.0,47.0,170.0,2.635294117647059,448.0,51.0,54.04591155052185,28920.0
arvada,tinyc,r1,0.481,0.12,0.1920798668885191,6483.978257656097,1374.8575220108032,28534.0,4064832.0,32.0,132.0,5.007575757575758,661.0,51.0,20.437882661819458,27220.0
arvada,tinyc,r1,0.844,0.903,0.8725037206639955,12595.300490379333,5444.728775501251,103611.0,795552.0,70.0,266.0,1.8045112781954886,480.0,51.0,595.693336725235,97064.0
arvada,tinyc,r1,0.326,0.883,0.47619189412737795,21554.224676847458,9991.761285305023,115542.0,1264620.0,62.0,286.0,1.7482517482517483,500.0,59.0,2219.1236338615417,143024.0
arvada,tinyc,r1,0.661,0.983,0.7904659367396593,12705.679644107819,5022.599102258682,76171.0,851916.0,56.0,225.0,1.7955555555555556,404.0,51.0,428.07618165016174,61808.0
arvada,tinyc,r1,0.813,1.0,0.8968560397131825,12829.643687486649,5549.028119802475,111535.0,787324.0,62.0,231.0,1.8095238095238095,418.0,51.0,216.29166102409363,42836.0
arvada,tinyc,r1,0.7416762342135477,0.946,0.831469571405053,13725.919800519943,6085.236013174057,92221.0,873420.0,54.0,207.0,1.8067632850241546,374.0,51.0,250.511789560318,70016.0
arvada,tinyc,r1,0.812,0.797,0.8044300807955252,9626.439235210419,4176.443542003632,92349.0,770608.0,56.0,235.0,1.8,423.0,51.0,244.78610944747925,54100.0
arvada,tinyc,r1,0.624,0.738,0.6762290748898677,9919.554588794708,4274.918425798416,86593.0,780744.0,54.0,219.0,1.9817351598173516,434.0,51.0,257.989946603775,56216.0
arvada,tinyc,r2,0.472,0.879,0.6141939304219097,14023.248231172562,6150.820440292358,104101.0,804800.0,57.0,239.0,1.8242677824267783,436.0,51.0,400.2761797904968,73708.0
arvada,tinyc,r2,0.351,1.0,0.5196150999259808,16392.231185913086,8397.096752882004,133593.0,1197276.0,59.0,225.0,1.8577777777777778,418.0,51.0,479.65664052963257,94556.0
arvada,tinyc,r2,0.697,0.884,0.7794408602150537,8715.963810920715,3387.6243517398834,79574.0,692736.0,54.0,220.0,1.7772727272727273,391.0,51.0,341.072377204895,49128.0
arvada,tinyc,r2,0.722,0.5,0.5908346972176759,16090.705178499222,8412.202801942825,134289.0,1179156.0,60.0,261.0,1.9003831417624522,496.0,51.0,426.8961753845215,49608.0
arvada,tinyc,r2,0.817,0.744,0.7787930813581038,8094.695130109787,3301.8931193351746,65166.0,756604.0,48.0,201.0,1.7810945273631842,358.0,51.0,343.23968720436096,36068.0
arvada,tinyc,r2,0.915,0.914,0.914499726626572,10405.530186891556,4717.747360944748,81009.0,848448.0,50.0,204.0,1.7941176470588236,366.0,51.0,551.0552098751068,48308.0
arvada,tinyc,r2,0.789,0.906,0.843461946902655,11517.364510297775,5677.985153913498,99067.0,852372.0,52.0,206.0,2.087378640776699,430.0,51.0,288.72826528549194,47912.0
arvada,tinyc,r2,0.584,1.0,0.7373737373737373,16610.97578549385,8432.644035339355,108992.0,1212292.0,61.0,229.0,1.7729257641921397,406.0,51.0,579.5987794399261,44844.0
arvada,tinyc,r2,0.621,0.89,0.7315552614162806,11829.795130252838,5078.4428288936615,78976.0,934760.0,54.0,225.0,1.768888888888889,398.0,51.0,471.00473713874817,55948.0
arvada,tinyc,r2,0.624,0.584,0.6033377483443708,4645.785672903061,1427.6511437892914,34292.0,1183860.0,41.0,164.0,3.1402439024390243,515.0,51.0,214.1201479434967,35836.0
arvada,tinyc,r5,0.83,0.313,0.4545756780402449,53139.46386265755,24651.908200263977,173701.0,2514096.0,59.0,244.0,2.540983606557377,620.0,56.0,278.13493490219116,66096.0
arvada,tinyc,r5,0.743,0.871,0.8019244114002478,26967.24630355835,9483.752977132797,107081.0,1456356.0,52.0,216.0,1.7777777777777777,384.0,51.0,233.0867428779602,69140.0
arvada,tinyc,r5,0.829,0.61,0.7028353022932592,37904.28635263443,16424.199220895767,167975.0,1443068.0,53.0,220.0,1.8272727272727274,402.0,51.0,836.2318887710571,145656.0
arvada,tinyc,r5,0.994,0.091,0.16673548387096773,13608.886589050293,2713.4511251449585,37906.0,13196116.0,35.0,132.0,6.462121212121212,853.0,51.0,28.51638650894165,29784.0
arvada,tinyc,r5,0.913,0.727,0.8094524390243901,52914.00244092941,25952.092549800873,189966.0,2244584.0,60.0,248.0,2.056451612903226,510.0,51.0,471.8235168457031,113452.0
arvada,tinyc,r5,0.646,0.749,0.6936974910394266,49017.97312426567,22140.394828796387,171894.0,2323828.0,73.0,318.0,1.8553459119496856,590.0,51.0,1603.7532229423523,151500.0
arvada,tinyc,r5,0.583,0.701,0.6365778816199378,40121.59301519394,17146.3861348629,152122.0,1562388.0,74.0,277.0,1.8086642599277978,501.0,51.0,1968.4837098121643,243308.0
arvada,tinyc,r5,0.952,0.672,0.7878620689655171,38924.85149002075,14813.94590473175,115765.0,2326124.0,69.0,273.0,1.7912087912087913,489.0,51.0,709.7565476894379,87696.0
arvada,tinyc,r5,0.99,0.573,0.7258733205374279,34959.64286541939,16294.397067308426,171078.0,1649380.0,63.0,243.0,1.876543209876543,456.0,51.0,825.4302005767822,100524.0
arvada,tinyc,r5,0.943,0.561,0.7034880319148936,22759.586980342865,7580.057237625122,86095.0,1546824.0,55.0,227.0,1.7885462555066078,406.0,51.0,723.7301247119904,74824.0
arvada,minic,r0,0.949,0.342,0.5028009295120063,14716.34501361847,12402.845300197601,39924.0,934540.0,33.0,209.0,2.062200956937799,431.0,82.0,29.065797090530396,29952.0
arvada,minic,r0,0.541,0.374,0.4422601092896175,22076.438865423203,19728.51636481285,66938.0,456884.0,45.0,252.0,1.8452380952380953,465.0,82.0,98.0978193283081,59052.0
arvada,minic,r0,0.657,0.166,0.2650352369380316,9617.347921848297,7726.397279262543,24474.0,1831988.0,31.0,203.0,2.625615763546798,533.0,82.0,19.429498434066772,25512.0
arvada,minic,r0,0.6,0.22,0.32195121951219513,13713.569318532944,11161.1469912529,34181.0,2716640.0,33.0,200.0,2.9,580.0,82.0,13.692763090133667,24080.0
arvada,minic,r0,0.192,0.687,0.300122866894198,24923.161158800125,22384.75638318062,75890.0,488376.0,58.0,280.0,1.9071428571428573,534.0,82.0,1679.25009059906,250540.0
arvada,minic,r0,0.884,0.238,0.37503030303030305,11380.570506095886,9344.12062239647,29951.0,1396316.0,38.0,213.0,2.5305164319248825,539.0,82.0,40.28308057785034,29120.0
arvada,minic,r0,0.13,0.292,0.1799052132701422,18934.10200691223,16800.071749448776,55818.0,615420.0,45.0,197.0,2.3096446700507616,455.0,82.0,93.03831839561462,36640.0
arvada,minic,r0,0.522,0.321,0.3975373665480428,15470.341588258743,13013.40940117836,42305.0,1767296.0,31.0,202.0,2.5594059405940595,517.0,82.0,34.267544746398926,61448.0
arvada,minic,r0,1.0,0.194,0.32495812395309887,12293.293486356735,9882.112874984741,32535.0,1443660.0,29.0,193.0,2.466321243523316,476.0,82.0,19.618194818496704,24532.0
arvada,minic,r0,1.0,0.071,0.13258636788048553,9415.801603078842,7560.368475675583,24360.0,2418124.0,30.0,186.0,2.903225806451613,540.0,82.0,11.714385271072388,23024.0
treevada,arith,ase21-r0,1.0,1.0,1.0,2.1924028396606445,2.1888697147369385,366.0,18404.0,6.0,30.0,1.2,36.0,16.0,40.38676452636719,67176.0
treevada,arith,ase21-r0,1.0,1.0,1.0,2.190617799758911,2.1959939002990723,366.0,18408.0,6.0,30.0,1.2,36.0,16.0,50.35322427749634,67384.0
treevada,arith,ase21-r0,1.0,1.0,1.0,2.230217456817627,2.2476491928100586,366.0,18200.0,6.0,30.0,1.2,36.0,16.0,46.196707010269165,67120.0
treevada,arith,ase21-r0,1.0,1.0,1.0,2.257855176925659,2.2678020000457764,366.0,18400.0,6.0,30.0,1.2,36.0,16.0,41.180933713912964,66848.0
treevada,arith,ase21-r0,1.0,1.0,1.0,2.3138790130615234,2.3218648433685303,366.0,18340.0,6.0,30.0,1.2,36.0,16.0,39.993698835372925,67116.0
treevada,arith,ase21-r0,1.0,1.0,1.0,2.223374605178833,2.235997438430786,366.0,18424.0,6.0,30.0,1.2,36.0,16.0,53.874990701675415,67212.0
treevada,arith,ase21-r0,1.0,1.0,1.0,2.2803595066070557,2.283566474914551,366.0,18432.0,6.0,30.0,1.2,36.0,16.0,50.77811622619629,67232.0
treevada,arith,ase21-r0,1.0,1.0,1.0,2.2702367305755615,2.2877883911132812,366.0,18264.0,6.0,30.0,1.2,36.0,16.0,48.027530670166016,64936.0
treevada,arith,ase21-r0,1.0,1.0,1.0,2.1911001205444336,2.1988186836242676,366.0,18228.0,6.0,30.0,1.2,36.0,16.0,55.34046721458435,67212.0
treevada,arith,ase21-r0,1.0,1.0,1.0,2.301051616668701,2.308129072189331,366.0,18540.0,6.0,30.0,1.2,36.0,16.0,51.5650908946991,66072.0
treevada,fol,ase21-r0,1.0,0.529,0.6919555264879007,155.78491592407227,118.42587924003601,16252.0,28836.0,20.0,108.0,1.4722222222222223,159.0,80.0,39.48193669319153,32108.0
treevada,fol,ase21-r0,1.0,0.529,0.6919555264879007,155.19591856002808,116.55625486373901,16252.0,28964.0,20.0,108.0,1.4722222222222223,159.0,80.0,39.26804733276367,32068.0
treevada,fol,ase21-r0,1.0,0.529,0.6919555264879007,154.9865210056305,116.9319703578949,16252.0,28852.0,20.0,108.0,1.4722222222222223,159.0,80.0,45.207611322402954,31880.0
treevada,fol,ase21-r0,1.0,0.529,0.6919555264879007,153.41321110725403,114.84055018424988,16252.0,28680.0,20.0,108.0,1.4722222222222223,159.0,80.0,38.17857050895691,32208.0
treevada,fol,ase21-r0,1.0,0.529,0.6919555264879007,152.78019309043884,114.76849389076233,16252.0,28852.0,20.0,108.0,1.4722222222222223,159.0,80.0,37.653966188430786,32188.0
treevada,fol,ase21-r0,1.0,0.529,0.6919555264879007,155.206880569458,116.58750343322754,16252.0,28728.0,20.0,108.0,1.4722222222222223,159.0,80.0,37.753870725631714,32168.0
treevada,fol,ase21-r0,1.0,0.529,0.6919555264879007,155.0067799091339,116.55806541442871,16252.0,28748.0,20.0,108.0,1.4722222222222223,159.0,80.0,44.21044564247131,32036.0
treevada,fol,ase21-r0,1.0,0.529,0.6919555264879007,155.69258666038513,117.09178018569946,16252.0,28716.0,20.0,108.0,1.4722222222222223,159.0,80.0,44.45250463485718,32208.0
treevada,fol,ase21-r0,1.0,0.529,0.6919555264879007,154.2909460067749,115.70892715454102,16252.0,28820.0,20.0,108.0,1.4722222222222223,159.0,80.0,45.77679896354675,32292.0
treevada,fol,ase21-r0,1.0,0.529,0.6919555264879007,155.34551286697388,116.94345474243164,16252.0,28768.0,20.0,108.0,1.4722222222222223,159.0,80.0,41.293463468551636,32108.0
treevada,mathexpr,ase21-r0,0.997,0.471,0.6397643051771117,48.548704862594604,40.69623875617981,6334.0,21088.0,19.0,119.0,1.3949579831932772,166.0,71.0,18.269960641860962,27696.0
treevada,mathexpr,ase21-r0,0.997,0.471,0.6397643051771117,49.30139183998108,41.48937129974365,6334.0,21164.0,19.0,119.0,1.3949579831932772,166.0,71.0,18.49290442466736,27464.0
treevada,mathexpr,ase21-r0,0.997,0.471,0.6397643051771117,49.60087037086487,41.85896158218384,6334.0,21140.0,19.0,119.0,1.3949579831932772,166.0,71.0,19.558881044387817,27400.0
treevada,mathexpr,ase21-r0,0.997,0.471,0.6397643051771117,48.62455081939697,40.778181076049805,6334.0,21236.0,19.0,119.0,1.3949579831932772,166.0,71.0,16.79633855819702,27344.0
treevada,mathexpr,ase21-r0,0.997,0.471,0.6397643051771117,48.32403564453125,40.523507833480835,6334.0,21240.0,19.0,119.0,1.3949579831932772,166.0,71.0,22.063884973526,26600.0
treevada,mathexpr,ase21-r0,0.997,0.471,0.6397643051771117,48.440860748291016,40.72176766395569,6334.0,21008.0,19.0,119.0,1.3949579831932772,166.0,71.0,17.93559241294861,27760.0
treevada,mathexpr,ase21-r0,0.997,0.471,0.6397643051771117,49.17731809616089,41.285170793533325,6334.0,21008.0,19.0,119.0,1.3949579831932772,166.0,71.0,17.85226035118103,27788.0
treevada,mathexpr,ase21-r0,0.997,0.471,0.6397643051771117,49.88405466079712,42.07233023643494,6334.0,21344.0,19.0,119.0,1.3949579831932772,166.0,71.0,18.56177258491516,27628.0
treevada,mathexpr,ase21-r0,0.997,0.471,0.6397643051771117,49.50912547111511,41.7100567817688,6334.0,21136.0,19.0,119.0,1.3949579831932772,166.0,71.0,22.059497356414795,27432.0
treevada,mathexpr,ase21-r0,0.997,0.471,0.6397643051771117,50.02772355079651,42.12054777145386,6334.0,21244.0,19.0,119.0,1.3949579831932772,166.0,71.0,21.85672378540039,27500.0
treevada,json,ase21-h,0.981,0.935,0.9574478079331942,39.70419454574585,21.52918291091919,3260.0,20636.0,15.0,178.0,1.1797752808988764,210.0,86.0,4.807752847671509,22988.0
treevada,json,ase21-h,0.981,0.935,0.9574478079331942,38.75694704055786,20.122479915618896,3260.0,20716.0,15.0,178.0,1.1797752808988764,210.0,86.0,4.563782691955566,22556.0
treevada,json,ase21-h,0.981,0.935,0.9574478079331942,42.24553871154785,24.121766328811646,3260.0,20540.0,15.0,178.0,1.1797752808988764,210.0,86.0,4.534168720245361,22864.0
treevada,json,ase21-h,0.981,0.935,0.9574478079331942,40.705485820770264,22.024378061294556,3260.0,20536.0,15.0,178.0,1.1797752808988764,210.0,86.0,5.217578887939453,22704.0
treevada,json,ase21-h,0.981,0.935,0.9574478079331942,40.069743633270264,21.703998565673828,3260.0,20764.0,15.0,178.0,1.1797752808988764,210.0,86.0,5.011435508728027,22660.0
treevada,json,ase21-h,0.981,0.935,0.9574478079331942,40.60130786895752,22.000244855880737,3260.0,20620.0,15.0,178.0,1.1797752808988764,210.0,86.0,4.978857517242432,22576.0
treevada,json,ase21-h,0.981,0.935,0.9574478079331942,41.33173108100891,23.56355118751526,3260.0,20576.0,15.0,178.0,1.1797752808988764,210.0,86.0,4.56807804107666,22588.0
treevada,json,ase21-h,0.981,0.935,0.9574478079331942,40.12108874320984,21.187907218933105,3260.0,20708.0,15.0,178.0,1.1797752808988764,210.0,86.0,4.843676567077637,22532.0
treevada,json,ase21-h,0.981,0.935,0.9574478079331942,40.51866054534912,21.681811094284058,3260.0,20708.0,15.0,178.0,1.1797752808988764,210.0,86.0,4.918598651885986,22740.0
